Record_ID,Year,Paper,Row_Number,Source_Raw_Mark_or_Label,B1_Value,B2_Value,Other_Result,Source_File,Source_Region,Original_Row_Text,Visual_Confidence,Verification_Status,Notes
2021_1B_024,2021,1B,24,23,23,9,,2021.JPG,Left Table,23 | 9,High,Verified,
2021_1B_025,2021,1B,25,24,24,10,,2021.JPG,Left Table,24 | 10,High,Verified,
2021_1B_026,2021,1B,26,25,25,10,,2021.JPG,Left Table,25 | 10,High,Verified,
2021_1B_027,2021,1B,27,26,26,11,,2021.JPG,Left Table,26 | 11,High,Verified,
2021_1B_028,2021,1B,28,27,27,12,,2021.JPG,Left Table,27 | 12,High,Verified,
2021_1B_029,2021,1B,29,28,28,13,,2021.JPG,Left Table,28 | 13,High,Verified,
2021_1B_030,2021,1B,30,29,29,14,,2021.JPG,Left Table,29 | 14,High,Verified,
2021_1B_031,2021,1B,31,30,30,15,,2021.JPG,Left Table,30 | 15,High,Verified,
2021_1B_032,2021,1B,32,31,31,16,,2021.JPG,Left Table,31 | 16,High,Verified,
2021_1B_033,2021,1B,33,32,32,17,,2021.JPG,Left Table,32 | 17,High,Verified,
2021_1B_034,2021,1B,34,33,33,18,,2021.JPG,Left Table,33 | 18,High,Verified,
2021_1B_035,2021,1B,35,34,34,20,,2021.JPG,Left Table,34 | 20,High,Verified,
2021_1B_036,2021,1B,36,35,35,22,,2021.JPG,Left Table,35 | 22,High,Verified,
2021_1B_037,2021,1B,37,36,36,24,,2021.JPG,Left Table,36 | 24,High,Verified,
2021_1B_038,2021,1B,38,37,37,26,,2021.JPG,Left Table,37 | 26,High,Verified,
2021_1B_039,2021,1B,39,38,38,28,,2021.JPG,Left Table,38 | 28,High,Verified,
2021_1B_040,2021,1B,40,39,39,30,,2021.JPG,Left Table,39 | 30,High,Verified,
2021_1B_041,2021,1B,41,40,40,32,,2021.JPG,Left Table,40 | 32,High,Verified,
2021_1B_042,2021,1B,42,41,41,35,,2021.JPG,Left Table,41 | 35,High,Verified,
2021_1B_043,2021,1B,43,42,42,38,,2021.JPG,Left Table,42 | 38,High,Verified,
2021_3B_001,2021,3B,1,0,0,0,,2021.JPG,Middle Table,0 | 0,High,Verified,
2021_3B_002,2021,3B,2,1,1,1,,2021.JPG,Middle Table,1 | 1,High,Verified,
2021_3B_003,2021,3B,3,2,2,1,,2021.JPG,Middle Table,2 | 1,High,Verified,
2021_3B_004,2021,3B,4,3,3,2,,2021.JPG,Middle Table,3 | 2,High,Verified,
2021_3B_005,2021,3B,5,4,4,2,,2021.JPG,Middle Table,4 | 2,High,Verified,
2021_3B_006,2021,3B,6,5,5,3,,2021.JPG,Middle Table,5 | 3,High,Verified,
2021_3B_007,2021,3B,7,6,6,3,,2021.JPG,Middle Table,6 | 3,High,Verified,
2021_3B_008,2021,3B,8,7,7,4,,2021.JPG,Middle Table,7 | 4,High,Verified,
2021_3B_009,2021,3B,9,8,8,4,,2021.JPG,Middle Table,8 | 4,High,Verified,
2021_3B_010,2021,3B,10,9,9,5,,2021.JPG,Middle Table,9 | 5,High,Verified,
2021_3B_011,2021,3B,11,10,10,5,,2021.JPG,Middle Table,10 | 5,High,Verified,
2021_3B_012,2021,3B,12,11,11,6,,2021.JPG,Middle Table,11 | 6,High,Verified,
2021_3B_013,2021,3B,13,12,12,6,,2021.JPG,Middle Table,12 | 6,High,Verified,
2021_3B_014,2021,3B,14,13,13,7,,2021.JPG,Middle Table,13 | 7,High,Verified,
2021_3B_015,2021,3B,15,14,14,7,,2021.JPG,Middle Table,14 | 7,High,Verified,
2021_3B_016,2021,3B,16,15,15,8,,2021.JPG,Middle Table,15 | 8,High,Verified,
2021_3B_017,2021,3B,17,16,16,8,,2021.JPG,Middle Table,16 | 8,High,Verified,
2021_3B_018,2021,3B,18,17,17,9,,2021.JPG,Middle Table,17 | 9,High,Verified,
2021_3B_019,2021,3B,19,18,18,9,,2021.JPG,Middle Table,18 | 9,High,Verified,
2021_3B_020,2021,3B,20,19,19,10,,2021.JPG,Middle Table,19 | 10,High,Verified,
2021_3B_021,2021,3B,21,20,20,10,,2021.JPG,Middle Table,20 | 10,High,Verified,
2021_3B_022,2021,3B,22,21,21,11,,2021.JPG,Middle Table,21 | 11,High,Verified,
2021_3B_023,2021,3B,23,22,22,11,,2021.JPG,Middle Table,22 | 11,High,Verified,
2021_3B_024,2021,3B,24,23,23,11,,2021.JPG,Middle Table,23 | 11,High,Verified,
2021_3B_025,2021,3B,25,24,24,12,,2021.JPG,Middle Table,24 | 12,High,Verified,
2021_3B_026,2021,3B,26,25,25,12,,2021.JPG,Middle Table,25 | 12,High,Verified,
2021_3B_027,2021,3B,27,26,26,12,,2021.JPG,Middle Table,26 | 12,High,Verified,
2021_3B_028,2021,3B,28,27,27,13,,2021.JPG,Middle Table,27 | 13,High,Verified,
2021_3B_029,2021,3B,29,28,28,13,,2021.JPG,Middle Table,28 | 13,High,Verified,
2021_3B_030,2021,3B,30,29,29,14,,2021.JPG,Middle Table,29 | 14,High,Verified,
2021_3B_031,2021,3B,31,30,30,14,,2021.JPG,Middle Table,30 | 14,High,Verified,
2021_3B_032,2021,3B,32,31,31,15,,2021.JPG,Middle Table,31 | 15,High,Verified,
2021_3B_033,2021,3B,33,32,32,15,,2021.JPG,Middle Table,32 | 15,High,Verified,
2021_3B_034,2021,3B,34,33,33,16,,2021.JPG,Middle Table,33 | 16,High,Verified,
2021_3B_035,2021,3B,35,34,34,17,,2021.JPG,Middle Table,34 | 17,High,Verified,
2021_3B_036,2021,3B,36,35,35,17,,2021.JPG,Middle Table,35 | 17,High,Verified,
2021_3B_037,2021,3B,37,36,36,18,,2021.JPG,Middle Table,36 | 18,High,Verified,
2021_3B_038,2021,3B,38,37,37,19,,2021.JPG,Middle Table,37 | 19,High,Verified,
2021_3B_039,2021,3B,39,38,38,19,,2021.JPG,Middle Table,38 | 19,High,Verified,
2021_3B_040,2021,3B,40,39,39,20,,2021.JPG,Middle Table,39 | 20,High,Verified,
2021_3B_041,2021,3B,41,40,40,21,,2021.JPG,Middle Table,40 | 21,High,Verified,
2021_3B_042,2021,3B,42,41,41,22,,2021.JPG,Middle Table,41 | 22,High,Verified,
2021_3B_043,2021,3B,43,42,42,23,,2021.JPG,Middle Table,42 | 23,High,Verified,
2021_3B_044,2021,3B,44,43,43,24,,2021.JPG,Right Table,43 | 24,High,Verified,Continuation Table
2021_3B_045,2021,3B,45,44,44,26,,2021.JPG,Right Table,44 | 26,High,Verified,Continuation Table
2021_3B_046,2021,3B,46,45,45,27,,2021.JPG,Right Table,45 | 27,High,Verified,Continuation Table
2021_3B_047,2021,3B,47,46,46,28,,2021.JPG,Right Table,46 | 28,High,Verified,Continuation Table
2021_3B_048,2021,3B,48,47,47,30,,2021.JPG,Right Table,47 | 30,High,Verified,Continuation Table
2021_3B_049,2021,3B,49,48,48,32,,2021.JPG,Right Table,48 | 32,High,Verified,Continuation Table
2021_3B_050,2021,3B,50,49,49,34,,2021.JPG,Right Table,49 | 34,High,Verified,Continuation Table
2021_3B_051,2021,3B,51,50,50,37,,2021.JPG,Right Table,50 | 37,High,Verified,Continuation Table
2021_3B_052,2021,3B,52,51,51,40,,2021.JPG,Right Table,51 | 40,High,Verified,Continuation Table
2021_3B_053,2021,3B,53,52,52,43,,2021.JPG,Right Table,52 | 43,High,Verified,Continuation Table
2021_3B_054,2021,3B,54,53,53,46,,2021.JPG,Right Table,53 | 46,High,Verified,Continuation Table
2022_1B_001,2022,1B,1,0,0,0,,2022.JPG,Left Table,0 | 0,High,Verified,Main Paper 1B table
2022_1B_002,2022,1B,2,1,1,0,,2022.JPG,Left Table,1 | 0,High,Verified,Main Paper 1B table
2022_1B_003,2022,1B,3,2,2,0,,2022.JPG,Left Table,2 | 0,High,Verified,Main Paper 1B table
2022_1B_004,2022,1B,4,3,3,0,,2022.JPG,Left Table,3 | 0,High,Verified,Main Paper 1B table
2022_1B_005,2022,1B,5,4,4,1,,2022.JPG,Left Table,4 | 1,High,Verified,Main Paper 1B table
2022_1B_006,2022,1B,6,5,5,1,,2022.JPG,Left Table,5 | 1,High,Verified,Main Paper 1B table
2022_1B_007,2022,1B,7,6,6,1,,2022.JPG,Left Table,6 | 1,High,Verified,Main Paper 1B table
2022_1B_008,2022,1B,8,7,7,1,,2022.JPG,Left Table,7 | 1,High,Verified,Main Paper 1B table
2022_1B_009,2022,1B,9,8,8,2,,2022.JPG,Left Table,8 | 2,High,Verified,Main Paper 1B table
2022_1B_010,2022,1B,10,9,9,2,,2022.JPG,Left Table,9 | 2,High,Verified,Main Paper 1B table
2022_1B_011,2022,1B,11,10,10,2,,2022.JPG,Left Table,10 | 2,High,Verified,Main Paper 1B table
2022_1B_012,2022,1B,12,11,11,2,,2022.JPG,Left Table,11 | 2,High,Verified,Main Paper 1B table
2022_1B_013,2022,1B,13,12,12,3,,2022.JPG,Left Table,12 | 3,High,Verified,Main Paper 1B table
2022_1B_014,2022,1B,14,13,13,3,,2022.JPG,Left Table,13 | 3,High,Verified,Main Paper 1B table
2022_1B_015,2022,1B,15,14,14,3,,2022.JPG,Left Table,14 | 3,High,Verified,Main Paper 1B table
2022_1B_016,2022,1B,16,15,15,3,,2022.JPG,Left Table,15 | 3,High,Verified,Main Paper 1B table
2022_1B_017,2022,1B,17,16,16,4,,2022.JPG,Left Table,16 | 4,High,Verified,Main Paper 1B table
2022_1B_018,2022,1B,18,17,17,4,,2022.JPG,Left Table,17 | 4,High,Verified,Main Paper 1B table
2022_1B_019,2022,1B,19,18,18,4,,2022.JPG,Left Table,18 | 4,High,Verified,Main Paper 1B table
2022_1B_020,2022,1B,20,19,19,5,,2022.JPG,Left Table,19 | 5,High,Verified,Main Paper 1B table
2022_1B_021,2022,1B,21,20,20,5,,2022.JPG,Left Table,20 | 5,High,Verified,Main Paper 1B table
2022_1B_022,2022,1B,22,21,21,5,,2022.JPG,Left Table,21 | 5,High,Verified,Main Paper 1B table
2022_1B_023,2022,1B,23,22,22,6,,2022.JPG,Left Table,22 | 6,High,Verified,Main Paper 1B table
2022_1B_024,2022,1B,24,23,23,6,,2022.JPG,Left Table,23 | 6,High,Verified,Main Paper 1B table
2022_1B_025,2022,1B,25,24,24,7,,2022.JPG,Left Table,24 | 7,High,Verified,Main Paper 1B table
2022_1B_026,2022,1B,26,25,25,8,,2022.JPG,Left Table,25 | 8,High,Verified,Main Paper 1B table
2022_1B_027,2022,1B,27,26,26,9,,2022.JPG,Left Table,26 | 9,High,Verified,Main Paper 1B table
2022_1B_028,2022,1B,28,27,27,10,,2022.JPG,Left Table,27 | 10,High,Verified,Main Paper 1B table
2022_1B_029,2022,1B,29,28,28,11,,2022.JPG,Left Table,28 | 11,High,Verified,Main Paper 1B table
2022_1B_030,2022,1B,30,29,29,12,,2022.JPG,Left Table,29 | 12,High,Verified,Main Paper 1B table
2022_1B_031,2022,1B,31,30,30,13,,2022.JPG,Left Table,30 | 13,High,Verified,Main Paper 1B table
2022_1B_032,2022,1B,32,31,31,14,,2022.JPG,Left Table,31 | 14,High,Verified,Main Paper 1B table
2022_1B_033,2022,1B,33,32,32,16,,2022.JPG,Left Table,32 | 16,High,Verified,Main Paper 1B table
2022_1B_034,2022,1B,34,33,33,18,,2022.JPG,Left Table,33 | 18,High,Verified,Main Paper 1B table
2022_1B_035,2022,1B,35,34,34,20,,2022.JPG,Left Table,34 | 20,High,Verified,Main Paper 1B table
2022_1B_036,2022,1B,36,35,35,22,,2022.JPG,Left Table,35 | 22,High,Verified,Main Paper 1B table
2022_1B_037,2022,1B,37,36,36,24,,2022.JPG,Left Table,36 | 24,High,Verified,Main Paper 1B table
2022_1B_038,2022,1B,38,37,37,27,,2022.JPG,Left Table,37 | 27,High,Verified,Main Paper 1B table
2022_1B_039,2022,1B,39,38,38,29,,2022.JPG,Left Table,38 | 29,High,Verified,Main Paper 1B table
2022_1B_040,2022,1B,40,39,39,31,,2022.JPG,Left Table,39 | 31,High,Verified,Main Paper 1B table
2022_1B_041,2022,1B,41,40,40,34,,2022.JPG,Left Table,40 | 34,High,Verified,Main Paper 1B table
2022_1B_042,2022,1B,42,41,41,37,,2022.JPG,Left Table,41 | 37,High,Verified,Main Paper 1B table
2022_1B_043,2022,1B,43,42,42,40,,2022.JPG,Left Table,42 | 40,High,Verified,Main Paper 1B table
2022_3B_001,2022,3B,1,0,0,0,,2022.JPG,Middle Table,0 | 0,High,Verified,Main Paper 3B table
2022_3B_002,2022,3B,2,1,1,1,,2022.JPG,Middle Table,1 | 1,High,Verified,Main Paper 3B table
2022_3B_003,2022,3B,3,2,2,1,,2022.JPG,Middle Table,2 | 1,High,Verified,Main Paper 3B table
2022_3B_004,2022,3B,4,3,3,1,,2022.JPG,Middle Table,3 | 1,High,Verified,Main Paper 3B table
2022_3B_005,2022,3B,5,4,4,1,,2022.JPG,Middle Table,4 | 1,High,Verified,Main Paper 3B table
2022_3B_006,2022,3B,6,5,5,2,,2022.JPG,Middle Table,5 | 2,High,Verified,Main Paper 3B table
2022_3B_007,2022,3B,7,6,6,2,,2022.JPG,Middle Table,6 | 2,High,Verified,Main Paper 3B table
2022_3B_008,2022,3B,8,7,7,2,,2022.JPG,Middle Table,7 | 2,High,Verified,Main Paper 3B table
2022_3B_009,2022,3B,9,8,8,2,,2022.JPG,Middle Table,8 | 2,High,Verified,Main Paper 3B table
2022_3B_010,2022,3B,10,9,9,3,,2022.JPG,Middle Table,9 | 3,High,Verified,Main Paper 3B table
2022_3B_011,2022,3B,11,10,10,3,,2022.JPG,Middle Table,10 | 3,High,Verified,Main Paper 3B table
2022_3B_012,2022,3B,12,11,11,3,,2022.JPG,Middle Table,11 | 3,High,Verified,Main Paper 3B table
2022_3B_013,2022,3B,13,12,12,3,,2022.JPG,Middle Table,12 | 3,High,Verified,Main Paper 3B table
2022_3B_014,2022,3B,14,13,13,4,,2022.JPG,Middle Table,13 | 4,High,Verified,Main Paper 3B table
2022_3B_015,2022,3B,15,14,14,4,,2022.JPG,Middle Table,14 | 4,High,Verified,Main Paper 3B table
2022_3B_016,2022,3B,16,15,15,4,,2022.JPG,Middle Table,15 | 4,High,Verified,Main Paper 3B table
2022_3B_017,2022,3B,17,16,16,5,,2022.JPG,Middle Table,16 | 5,High,Verified,Main Paper 3B table
2022_3B_018,2022,3B,18,17,17,5,,2022.JPG,Middle Table,17 | 5,High,Verified,Main Paper 3B table
2022_3B_019,2022,3B,19,18,18,5,,2022.JPG,Middle Table,18 | 5,High,Verified,Main Paper 3B table
2022_3B_020,2022,3B,20,19,19,6,,2022.JPG,Middle Table,19 | 6,High,Verified,Main Paper 3B table
2022_3B_021,2022,3B,21,20,20,6,,2022.JPG,Middle Table,20 | 6,High,Verified,Main Paper 3B table
2022_3B_022,2022,3B,22,21,21,6,,2022.JPG,Middle Table,21 | 6,High,Verified,Main Paper 3B table
2022_3B_023,2022,3B,23,22,22,7,,2022.JPG,Middle Table,22 | 7,High,Verified,Main Paper 3B table
2022_3B_024,2022,3B,24,23,23,7,,2022.JPG,Middle Table,23 | 7,High,Verified,Main Paper 3B table
2022_3B_025,2022,3B,25,24,24,8,,2022.JPG,Middle Table,24 | 8,High,Verified,Main Paper 3B table
2022_3B_026,2022,3B,26,25,25,8,,2022.JPG,Middle Table,25 | 8,High,Verified,Main Paper 3B table
2022_3B_027,2022,3B,27,26,26,9,,2022.JPG,Middle Table,26 | 9,High,Verified,Main Paper 3B table
2022_3B_028,2022,3B,28,27,27,9,,2022.JPG,Middle Table,27 | 9,High,Verified,Main Paper 3B table
2022_3B_029,2022,3B,29,28,28,10,,2022.JPG,Middle Table,28 | 10,High,Verified,Main Paper 3B table
2022_3B_030,2022,3B,30,29,29,10,,2022.JPG,Middle Table,29 | 10,High,Verified,Main Paper 3B table
2022_3B_031,2022,3B,31,30,30,11,,2022.JPG,Middle Table,30 | 11,High,Verified,Main Paper 3B table
2022_3B_032,2022,3B,32,31,31,11,,2022.JPG,Middle Table,31 | 11,High,Verified,Main Paper 3B table
2022_3B_033,2022,3B,33,32,32,12,,2022.JPG,Middle Table,32 | 12,High,Verified,Main Paper 3B table
2022_3B_034,2022,3B,34,33,33,13,,2022.JPG,Middle Table,33 | 13,High,Verified,Main Paper 3B table
2022_3B_035,2022,3B,35,34,34,13,,2022.JPG,Middle Table,34 | 13,High,Verified,Main Paper 3B table
2022_3B_036,2022,3B,36,35,35,14,,2022.JPG,Middle Table,35 | 14,High,Verified,Main Paper 3B table
2022_3B_037,2022,3B,37,36,36,15,,2022.JPG,Middle Table,36 | 15,High,Verified,Main Paper 3B table
2022_3B_038,2022,3B,38,37,37,16,,2022.JPG,Middle Table,37 | 16,High,Verified,Main Paper 3B table
2022_3B_039,2022,3B,39,38,38,17,,2022.JPG,Middle Table,38 | 17,High,Verified,Main Paper 3B table
2022_3B_040,2022,3B,40,39,39,18,,2022.JPG,Middle Table,39 | 18,High,Verified,Main Paper 3B table
2022_3B_041,2022,3B,41,40,40,19,,2022.JPG,Middle Table,40 | 19,High,Verified,Main Paper 3B table
2022_3B_042,2022,3B,42,41,41,20,,2022.JPG,Middle Table,41 | 20,High,Verified,Main Paper 3B table
2022_3B_043,2022,3B,43,42,42,21,,2022.JPG,Middle Table,42 | 21,High,Verified,Main Paper 3B table
2022_3B_044,2022,3B,44,43,43,22,,2022.JPG,Right Table,43 | 22,High,Verified,Top-right Paper 3B table
2022_3B_045,2022,3B,45,44,44,23,,2022.JPG,Right Table,44 | 23,High,Verified,Top-right Paper 3B table
2022_3B_046,2022,3B,46,45,45,24,,2022.JPG,Right Table,45 | 24,High,Verified,Top-right Paper 3B table
2022_3B_047,2022,3B,47,46,46,26,,2022.JPG,Right Table,46 | 26,High,Verified,Top-right Paper 3B table
2022_3B_048,2022,3B,48,47,47,28,,2022.JPG,Right Table,47 | 28,High,Verified,Top-right Paper 3B table
2022_3B_049,2022,3B,49,48,48,30,,2022.JPG,Right Table,48 | 30,High,Verified,Top-right Paper 3B table
2022_3B_050,2022,3B,50,49,49,33,,2022.JPG,Right Table,49 | 33,High,Verified,Top-right Paper 3B table
2022_3B_051,2022,3B,51,50,50,36,,2022.JPG,Right Table,50 | 36,High,Verified,Top-right Paper 3B table
2022_3B_052,2022,3B,52,51,51,39,,2022.JPG,Right Table,51 | 39,High,Verified,Top-right Paper 3B table
2022_3B_053,2022,3B,53,52,52,42,,2022.JPG,Right Table,52 | 42,High,Verified,Top-right Paper 3B table
2022_3B_054,2022,3B,54,53,53,45,,2022.JPG,Right Table,53 | 45,High,Verified,Top-right Paper 3B table
2023_1B_001,2023,1B,1,0,0,0,,2023.JPG,Paper 1B Table (left),0 | 0,High,Verified,
2023_1B_002,2023,1B,2,1,1,0,,2023.JPG,Paper 1B Table (left),1 | 0,High,Verified,
2023_1B_003,2023,1B,3,2,2,1,,2023.JPG,Paper 1B Table (left),2 | 1,High,Verified,
2023_1B_004,2023,1B,4,3,3,1,,2023.JPG,Paper 1B Table (left),3 | 1,High,Verified,
2023_1B_005,2023,1B,5,4,4,2,,2023.JPG,Paper 1B Table (left),4 | 2,High,Verified,
2023_1B_006,2023,1B,6,5,5,2,,2023.JPG,Paper 1B Table (left),5 | 2,High,Verified,
2023_1B_007,2023,1B,7,6,6,3,,2023.JPG,Paper 1B Table (left),6 | 3,High,Verified,
2023_1B_008,2023,1B,8,7,7,3,,2023.JPG,Paper 1B Table (left),7 | 3,High,Verified,
2023_1B_009,2023,1B,9,8,8,3,,2023.JPG,Paper 1B Table (left),8 | 3,High,Verified,
2023_1B_010,2023,1B,10,9,9,4,,2023.JPG,Paper 1B Table (left),9 | 4,High,Verified,
2023_1B_011,2023,1B,11,10,10,4,,2023.JPG,Paper 1B Table (left),10 | 4,High,Verified,
2023_1B_012,2023,1B,12,11,11,4,,2023.JPG,Paper 1B Table (left),11 | 4,High,Verified,
2023_1B_013,2023,1B,13,12,12,4,,2023.JPG,Paper 1B Table (left),12 | 4,High,Verified,
2023_1B_014,2023,1B,14,13,13,5,,2023.JPG,Paper 1B Table (left),13 | 5,High,Verified,
2023_1B_015,2023,1B,15,14,14,5,,2023.JPG,Paper 1B Table (left),14 | 5,High,Verified,
2023_1B_016,2023,1B,16,15,15,5,,2023.JPG,Paper 1B Table (left),15 | 5,High,Verified,
2023_1B_017,2023,1B,17,16,16,6,,2023.JPG,Paper 1B Table (left),16 | 6,High,Verified,
2023_1B_018,2023,1B,18,17,17,6,,2023.JPG,Paper 1B Table (left),17 | 6,High,Verified,
2023_1B_019,2023,1B,19,18,18,6,,2023.JPG,Paper 1B Table (left),18 | 6,High,Verified,
2023_1B_020,2023,1B,20,19,19,7,,2023.JPG,Paper 1B Table (left),19 | 7,High,Verified,
2023_1B_021,2023,1B,21,20,20,7,,2023.JPG,Paper 1B Table (left),20 | 7,High,Verified,
2023_1B_022,2023,1B,22,21,21,7,,2023.JPG,Paper 1B Table (left),21 | 7,High,Verified,
2023_1B_023,2023,1B,23,22,22,8,,2023.JPG,Paper 1B Table (left),22 | 8,High,Verified,
2023_1B_024,2023,1B,24,23,23,8,,2023.JPG,Paper 1B Table (left),23 | 8,High,Verified,
2023_1B_025,2023,1B,25,24,24,9,,2023.JPG,Paper 1B Table (left),24 | 9,High,Verified,
2023_1B_026,2023,1B,26,25,25,9,,2023.JPG,Paper 1B Table (left),25 | 9,High,Verified,
2023_1B_027,2023,1B,27,26,26,10,,2023.JPG,Paper 1B Table (left),26 | 10,High,Verified,
2023_1B_028,2023,1B,28,27,27,10,,2023.JPG,Paper 1B Table (left),27 | 10,High,Verified,
2023_1B_029,2023,1B,29,28,28,11,,2023.JPG,Paper 1B Table (left),28 | 11,High,Verified,
2023_1B_030,2023,1B,30,29,29,12,,2023.JPG,Paper 1B Table (left),29 | 12,High,Verified,
2023_1B_031,2023,1B,31,30,30,13,,2023.JPG,Paper 1B Table (left),30 | 13,High,Verified,
2023_1B_032,2023,1B,32,31,31,14,,2023.JPG,Paper 1B Table (left),31 | 14,High,Verified,
2023_1B_033,2023,1B,33,32,32,15,,2023.JPG,Paper 1B Table (left),32 | 15,High,Verified,
2023_1B_034,2023,1B,34,33,33,17,,2023.JPG,Paper 1B Table (left),33 | 17,High,Verified,
2023_1B_035,2023,1B,35,34,34,19,,2023.JPG,Paper 1B Table (left),34 | 19,High,Verified,
2023_1B_036,2023,1B,36,35,35,21,,2023.JPG,Paper 1B Table (left),35 | 21,High,Verified,
2023_1B_037,2023,1B,37,36,36,23,,2023.JPG,Paper 1B Table (left),36 | 23,High,Verified,
2023_1B_038,2023,1B,38,37,37,25,,2023.JPG,Paper 1B Table (left),37 | 25,High,Verified,
2023_1B_039,2023,1B,39,38,38,27,,2023.JPG,Paper 1B Table (left),38 | 27,High,Verified,
2023_1B_040,2023,1B,40,39,39,30,,2023.JPG,Paper 1B Table (left),39 | 30,High,Verified,
2023_1B_041,2023,1B,41,40,40,33,,2023.JPG,Paper 1B Table (left),40 | 33,High,Verified,
2023_1B_042,2023,1B,42,41,41,36,,2023.JPG,Paper 1B Table (left),41 | 36,High,Verified,
2023_1B_043,2023,1B,43,42,42,39,,2023.JPG,Paper 1B Table (left),42 | 39,High,Verified,
2023_3B_001,2023,3B,1,0,0,0,,2023.JPG,Paper 3B Table (middle),0 | 0,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_002,2023,3B,2,1,1,1,,2023.JPG,Paper 3B Table (middle),1 | 1,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_003,2023,3B,3,2,2,2,,2023.JPG,Paper 3B Table (middle),2 | 2,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_004,2023,3B,4,3,3,2,,2023.JPG,Paper 3B Table (middle),3 | 2,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_005,2023,3B,5,4,4,2,,2023.JPG,Paper 3B Table (middle),4 | 2,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_006,2023,3B,6,5,5,3,,2023.JPG,Paper 3B Table (middle),5 | 3,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_007,2023,3B,7,6,6,3,,2023.JPG,Paper 3B Table (middle),6 | 3,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_008,2023,3B,8,7,7,3,,2023.JPG,Paper 3B Table (middle),7 | 3,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_009,2023,3B,9,8,8,4,,2023.JPG,Paper 3B Table (middle),8 | 4,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_010,2023,3B,10,9,9,4,,2023.JPG,Paper 3B Table (middle),9 | 4,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_011,2023,3B,11,10,10,4,,2023.JPG,Paper 3B Table (middle),10 | 4,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_012,2023,3B,12,11,11,5,,2023.JPG,Paper 3B Table (middle),11 | 5,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_013,2023,3B,13,12,12,5,,2023.JPG,Paper 3B Table (middle),12 | 5,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_014,2023,3B,14,13,13,5,,2023.JPG,Paper 3B Table (middle),13 | 5,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_015,2023,3B,15,14,14,6,,2023.JPG,Paper 3B Table (middle),14 | 6,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_016,2023,3B,16,15,15,6,,2023.JPG,Paper 3B Table (middle),15 | 6,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_017,2023,3B,17,16,16,6,,2023.JPG,Paper 3B Table (middle),16 | 6,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_018,2023,3B,18,17,17,7,,2023.JPG,Paper 3B Table (middle),17 | 7,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_019,2023,3B,19,18,18,7,,2023.JPG,Paper 3B Table (middle),18 | 7,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_020,2023,3B,20,19,19,7,,2023.JPG,Paper 3B Table (middle),19 | 7,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_021,2023,3B,21,20,20,8,,2023.JPG,Paper 3B Table (middle),20 | 8,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_022,2023,3B,22,21,21,8,,2023.JPG,Paper 3B Table (middle),21 | 8,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_023,2023,3B,23,22,22,9,,2023.JPG,Paper 3B Table (middle),22 | 9,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_024,2023,3B,24,23,23,9,,2023.JPG,Paper 3B Table (middle),23 | 9,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_025,2023,3B,25,24,24,10,,2023.JPG,Paper 3B Table (middle),24 | 10,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_026,2023,3B,26,25,25,10,,2023.JPG,Paper 3B Table (middle),25 | 10,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_027,2023,3B,27,26,26,11,,2023.JPG,Paper 3B Table (middle),26 | 11,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_028,2023,3B,28,27,27,12,,2023.JPG,Paper 3B Table (middle),27 | 12,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_029,2023,3B,29,28,28,12,,2023.JPG,Paper 3B Table (middle),28 | 12,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_030,2023,3B,30,29,29,13,,2023.JPG,Paper 3B Table (middle),29 | 13,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_031,2023,3B,31,30,30,14,,2023.JPG,Paper 3B Table (middle),30 | 14,High,Verified,First section of Paper 3B (marks 0 to 42)
